week_start,Agency,incident_type,num_incidents,call_to_pickup,call_to_dispatch,call_to_arrival,avg_travel_time
2023-11-06,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,162,3.72,618.49,3467.98,47.49
2023-11-06,NYPD (Non-CIP),Alarms,2532,3.65,843.55,3576.71,45.55
2023-11-06,NYPD,2. Serious,2766,3.83,333.59,806.83,7.89
2023-11-06,FDNY,3. Medical Emergencies,3384,3.84,307.15,671.27,6.07
2023-11-06,NYPD (Non-CIP),Possible Crimes,6658,3.77,1013.13,4633.95,60.35
2023-11-06,NYPD (Non-CIP),Dispute,5306,3.67,1091.91,4331.42,53.99
2023-11-06,FDNY,4. Non-Medical Emergencies,2620,3.77,225.65,555.95,5.51
2023-11-06,EMS,2. Non-Life Threatening Med Emergencies,12405,3.81,365.59,1040.73,11.25
2023-11-06,NYPD (Non-CIP),Past Crime,4152,3.96,1262.0,6689.76,90.46
2023-11-06,NYPD (Non-CIP),Police Officer/Security Holding Suspect,134,3.76,454.88,1561.22,18.44
2023-11-06,FDNY,1. Structural Fires,250,3.86,104.41,304.88,3.34
2023-11-06,NYPD (Non-CIP),Disorderly Person/Group/Noise,1956,3.73,859.3,3494.26,43.92
2023-11-06,NYPD,3. Non-Critical,879,3.8,693.73,1822.67,18.82
2023-11-06,NYPD (Non-CIP),Other Crimes (In Progress),2921,3.74,657.05,1590.63,15.56
2023-11-06,EMS,1. Life Threating Med Emergencies,10180,3.82,203.38,622.98,6.99
2023-11-06,FDNY,2. Non-Structural Fires,210,3.82,93.73,367.39,4.56
2023-10-30,EMS,2. Non-Life Threatening Med Emergencies,12304,4.79,494.36,1202.96,11.81
2023-10-30,EMS,1. Life Threating Med Emergencies,10490,5.13,224.29,656.98,7.21
2023-10-30,FDNY,2. Non-Structural Fires,152,4.85,101.67,375.61,4.57
2023-10-30,FDNY,4. Non-Medical Emergencies,2711,4.33,188.43,525.97,5.63
2023-10-30,NYPD,3. Non-Critical,907,4.4,673.52,1875.41,20.03
2023-10-30,NYPD (Non-CIP),Disorderly Person/Group/Noise,1972,4.22,833.5,3354.71,42.02
2023-10-30,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,155,4.27,569.7,3604.54,50.58
2023-10-30,NYPD (Non-CIP),Possible Crimes,6419,4.25,1077.14,4641.53,59.41
2023-10-30,FDNY,3. Medical Emergencies,3492,4.32,321.11,695.54,6.24
2023-10-30,NYPD (Non-CIP),Police Officer/Security Holding Suspect,113,4.67,615.38,1727.3,18.53
2023-10-30,FDNY,1. Structural Fires,255,4.47,105.55,313.82,3.47
2023-10-30,NYPD,1. Critical,1103,4.31,286.87,546.99,4.34
2023-10-30,NYPD (Non-CIP),Other Crimes (In Progress),3089,4.44,715.56,1682.04,16.11
2023-10-30,NYPD (Non-CIP),Vehicle Accident,320,4.39,1228.01,4971.44,62.39
2023-10-30,NYPD (Non-CIP),Alarms,2570,4.02,831.09,3331.15,41.67
2023-10-30,NYPD (Non-CIP),Past Crime,4282,4.56,1253.23,6322.1,84.48
2023-10-30,NYPD,2. Serious,2818,4.29,338.76,844.6,8.43
2023-10-30,NYPD (Non-CIP),Dispute,5330,4.21,1156.65,4234.14,51.29
2023-10-23,EMS,2. Non-Life Threatening Med Emergencies,12676,5.14,613.65,1401.95,13.14
2023-10-23,FDNY,1. Structural Fires,259,5.51,100.76,298.52,3.3
2023-10-23,FDNY,2. Non-Structural Fires,133,5.29,104.59,388.38,4.73
2023-10-23,NYPD (Non-CIP),Police Officer/Security Holding Suspect,137,7.05,716.67,2032.9,21.94
2023-10-23,FDNY,3. Medical Emergencies,3961,5.17,398.45,769.6,6.19
2023-10-23,NYPD,3. Non-Critical,947,5.12,801.4,1870.27,17.81
2023-10-23,NYPD (Non-CIP),Disorderly Person/Group/Noise,1832,5.04,975.74,3725.45,45.83
2023-10-23,NYPD (Non-CIP),Past Crime,4201,5.41,1417.21,6863.46,90.77
2023-10-23,NYPD (Non-CIP),Possible Crimes,6563,5.11,1157.03,4752.12,59.92
2023-10-23,NYPD,2. Serious,2888,5.01,371.42,892.04,8.68
2023-10-23,NYPD (Non-CIP),Alarms,2377,4.99,906.54,3607.02,45.01
2023-10-23,FDNY,4. Non-Medical Emergencies,2750,5.47,216.83,565.9,5.82
2023-10-23,NYPD,1. Critical,1289,5.48,296.82,570.58,4.56
2023-10-23,NYPD (Non-CIP),Dispute,5320,5.08,1242.93,4516.65,54.56
2023-10-23,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,158,5.91,668.3,3614.74,49.11
2023-10-23,NYPD (Non-CIP),Investigate/Possible Crime,1,4.0,220.0,284.0,1.07
2023-10-23,NYPD (Non-CIP),Other Crimes (In Progress),3140,5.07,792.71,1802.33,16.83
2023-10-23,NYPD (Non-CIP),Vehicle Accident,325,6.13,1383.74,5208.3,63.74
2023-10-23,EMS,1. Life Threating Med Emergencies,10976,5.32,244.87,700.68,7.6
2023-10-16,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,184,5.87,574.33,3447.1,47.88
2023-10-16,NYPD (Non-CIP),Other Crimes (In Progress),3001,4.98,614.7,1519.05,15.07
2023-10-16,EMS,2. Non-Life Threatening Med Emergencies,12412,5.16,364.14,1053.5,11.49
2023-10-16,NYPD,2. Serious,2773,4.64,321.64,794.19,7.88
2023-10-16,NYPD,1. Critical,1213,4.57,288.57,582.27,4.9
2023-10-16,FDNY,3. Medical Emergencies,3496,5.21,314.24,673.8,5.99
2023-10-16,FDNY,2. Non-Structural Fires,111,4.78,101.33,383.23,4.7
2023-10-16,NYPD,3. Non-Critical,833,5.01,665.87,1723.97,17.63
2023-10-16,EMS,1. Life Threating Med Emergencies,10431,5.21,198.59,620.42,7.03
2023-10-16,NYPD (Non-CIP),Investigate/Possible Crime,2,4.0,924.0,2431.5,25.13
2023-10-16,FDNY,1. Structural Fires,246,5.0,98.55,302.28,3.4
2023-10-16,NYPD (Non-CIP),Police Officer/Security Holding Suspect,112,5.77,455.06,1597.94,19.05
2023-10-16,FDNY,4. Non-Medical Emergencies,2710,5.24,220.67,560.94,5.67
2023-10-16,NYPD (Non-CIP),Past Crime,4207,5.39,1059.65,5990.81,82.19
2023-10-16,NYPD (Non-CIP),Alarms,2450,4.49,764.47,3298.44,42.23
2023-10-16,NYPD (Non-CIP),Possible Crimes,6387,4.68,861.75,4260.68,56.65
2023-10-16,NYPD (Non-CIP),Vehicle Accident,302,5.16,1010.76,4574.14,59.39
2023-10-16,NYPD (Non-CIP),Disorderly Person/Group/Noise,1866,4.77,806.12,3227.33,40.35
2023-10-16,NYPD (Non-CIP),Dispute,5273,4.59,950.71,3949.73,49.98
2023-10-09,NYPD,2. Serious,2818,4.22,316.45,774.12,7.63
2023-10-09,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,208,4.69,543.59,3496.25,49.21
2023-10-09,EMS,2. Non-Life Threatening Med Emergencies,12683,4.4,375.16,1048.8,11.23
2023-10-09,NYPD (Non-CIP),Vehicle Accident,280,4.63,1344.09,4558.14,53.57
2023-10-09,NYPD (Non-CIP),Possible Crimes,6173,4.21,944.96,4299.09,55.9
2023-10-09,NYPD (Non-CIP),Dispute,5221,4.22,1163.86,4247.93,51.4
2023-10-09,NYPD (Non-CIP),Alarms,2456,4.17,849.98,3268.51,40.31
2023-10-09,FDNY,2. Non-Structural Fires,125,3.82,106.79,381.61,4.58
2023-10-09,NYPD (Non-CIP),Other Crimes (In Progress),2791,4.45,692.05,1625.5,15.56
2023-10-09,NYPD,1. Critical,1167,4.39,284.04,574.52,4.84
2023-10-09,EMS,1. Life Threating Med Emergencies,10089,4.54,202.9,623.85,7.02
2023-10-09,FDNY,3. Medical Emergencies,3583,4.46,318.07,677.73,5.99
2023-10-09,NYPD (Non-CIP),Past Crime,4172,4.53,1258.98,6298.87,84.0
2023-10-09,NYPD (Non-CIP),Police Officer/Security Holding Suspect,124,4.98,633.32,1778.98,19.09
2023-10-09,FDNY,1. Structural Fires,261,4.49,100.28,301.87,3.36
2023-10-09,NYPD,3. Non-Critical,833,4.34,672.17,1679.01,16.78
2023-10-09,NYPD (Non-CIP),Disorderly Person/Group/Noise,1841,4.26,849.97,3395.15,42.42
2023-10-09,FDNY,4. Non-Medical Emergencies,2932,4.31,204.98,540.0,5.58
2023-10-02,NYPD (Non-CIP),Other Crimes (In Progress),3028,5.79,747.93,1721.77,16.23
2023-10-02,FDNY,4. Non-Medical Emergencies,2868,5.75,210.32,546.45,5.6
2023-10-02,NYPD (Non-CIP),Police Officer/Security Holding Suspect,121,7.84,554.26,1762.42,20.14
2023-10-02,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,171,4.8,505.62,4252.81,62.45
2023-10-02,NYPD (Non-CIP),Alarms,2472,4.93,933.39,3450.56,41.95
2023-10-02,FDNY,1. Structural Fires,235,6.33,105.61,311.7,3.43
2023-10-02,NYPD,1. Critical,1296,5.26,314.46,598.47,4.73
2023-10-02,EMS,2. Non-Life Threatening Med Emergencies,13501,5.75,555.25,1296.95,12.36
2023-10-02,EMS,1. Life Threating Med Emergencies,11183,6.08,225.99,659.77,7.23
2023-10-02,NYPD (Non-CIP),Possible Crimes,6678,5.53,1134.37,4779.18,60.75
2023-10-02,NYPD,2. Serious,2777,5.4,358.36,843.54,8.09
2023-10-02,NYPD (Non-CIP),Dispute,5344,5.36,1201.17,4337.06,52.26
2023-10-02,NYPD,3. Non-Critical,900,6.01,735.9,1968.83,20.55
2023-10-02,NYPD (Non-CIP),Vehicle Accident,276,5.64,1294.28,4962.17,61.13
2023-10-02,NYPD (Non-CIP),Past Crime,4411,6.3,1388.18,6674.03,88.1
2023-10-02,NYPD (Non-CIP),Disorderly Person/Group/Noise,1816,5.73,938.31,3432.93,41.58
2023-10-02,FDNY,2. Non-Structural Fires,126,5.39,104.38,399.87,4.92
2023-10-02,FDNY,3. Medical Emergencies,3938,6.21,377.32,739.34,6.03
2023-09-25,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,148,4.79,936.73,3998.99,51.04
2023-09-25,NYPD,3. Non-Critical,881,5.09,630.47,1677.24,17.45
2023-09-25,NYPD,2. Serious,2748,4.88,326.88,805.23,7.97
2023-09-25,FDNY,4. Non-Medical Emergencies,3213,5.53,253.06,604.55,5.86
2023-09-25,FDNY,3. Medical Emergencies,3621,5.46,307.2,669.61,6.04
2023-09-25,NYPD (Non-CIP),Vehicle Accident,313,4.96,1216.81,5118.41,65.03
2023-09-25,EMS,2. Non-Life Threatening Med Emergencies,12739,5.37,432.24,1149.32,11.95
2023-09-25,NYPD (Non-CIP),Possible Crimes,6494,5.11,1062.91,4568.85,58.43
2023-09-25,FDNY,1. Structural Fires,232,4.75,116.32,319.04,3.38
2023-09-25,EMS,1. Life Threating Med Emergencies,10555,5.43,213.47,642.38,7.15
2023-09-25,NYPD (Non-CIP),Dispute,5091,4.86,1202.93,4296.23,51.56
2023-09-25,NYPD (Non-CIP),Disorderly Person/Group/Noise,1827,5.11,869.23,3425.94,42.61
2023-09-25,NYPD (Non-CIP),Police Officer/Security Holding Suspect,102,7.07,531.23,1604.53,17.89
2023-09-25,FDNY,2. Non-Structural Fires,133,6.59,118.59,413.38,4.91
2023-09-25,NYPD,1. Critical,1139,4.79,280.57,557.2,4.61
2023-09-25,NYPD (Non-CIP),Alarms,2728,4.89,894.02,3332.0,40.63
2023-09-25,NYPD (Non-CIP),Other Crimes (In Progress),2975,4.98,673.95,1639.58,16.09
2023-09-25,NYPD (Non-CIP),Past Crime,4000,5.16,1343.58,6364.71,83.69
2023-09-18,EMS,1. Life Threating Med Emergencies,9964,6.78,218.27,652.49,7.24
2023-09-18,NYPD (Non-CIP),Possible Crimes,5859,6.01,1115.3,4885.23,62.83
2023-09-18,NYPD (Non-CIP),Other Crimes (In Progress),2777,6.31,739.55,1780.3,17.35
2023-09-18,FDNY,3. Medical Emergencies,3448,6.49,334.14,697.45,6.06
2023-09-18,FDNY,4. Non-Medical Emergencies,2735,6.86,208.99,548.65,5.66
2023-09-18,NYPD,3. Non-Critical,789,6.15,790.87,1879.96,18.15
2023-09-18,NYPD (Non-CIP),Vehicle Accident,276,7.98,1461.14,5223.9,62.71
2023-09-18,NYPD (Non-CIP),Past Crime,4108,7.15,1422.59,6730.75,88.47
2023-09-18,FDNY,2. Non-Structural Fires,99,7.29,103.01,350.72,4.13
2023-09-18,FDNY,1. Structural Fires,211,7.26,102.72,301.64,3.32
2023-09-18,EMS,2. Non-Life Threatening Med Emergencies,12748,6.66,442.14,1162.59,12.01
2023-09-18,NYPD (Non-CIP),Alarms,2409,5.41,943.74,3551.52,43.46
2023-09-18,NYPD,1. Critical,1108,6.16,273.08,576.22,5.05
2023-09-18,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,145,7.88,782.33,3875.06,51.55
2023-09-18,NYPD (Non-CIP),Disorderly Person/Group/Noise,1712,6.02,871.16,3505.05,43.9
2023-09-18,NYPD (Non-CIP),Dispute,4920,5.95,1220.19,4398.92,52.98
2023-09-18,NYPD (Non-CIP),Police Officer/Security Holding Suspect,110,8.15,575.13,1749.99,19.58
2023-09-18,NYPD,2. Serious,2689,5.95,344.86,868.05,8.72
2023-09-11,NYPD (Non-CIP),Dispute,5031,5.93,1534.41,5172.13,60.63
2023-09-11,NYPD,3. Non-Critical,849,6.36,857.19,2028.37,19.52
2023-09-11,NYPD (Non-CIP),Past Crime,4372,6.94,1591.0,7486.51,98.26
2023-09-11,NYPD (Non-CIP),Alarms,2424,5.63,1089.76,3765.53,44.6
2023-09-11,EMS,1. Life Threating Med Emergencies,10642,6.52,232.77,667.29,7.24
2023-09-11,NYPD (Non-CIP),Vehicle Accident,304,6.29,1566.97,5466.18,64.99
2023-09-11,FDNY,2. Non-Structural Fires,149,6.55,105.15,363.89,4.31
2023-09-11,NYPD (Non-CIP),Disorderly Person/Group/Noise,1737,5.79,1104.67,3829.56,45.41
2023-09-11,NYPD,2. Serious,2820,5.82,363.65,927.76,9.4
2023-09-11,NYPD (Non-CIP),Possible Crimes,6239,5.89,1263.3,5172.13,65.15
2023-09-11,NYPD (Non-CIP),Other Crimes (In Progress),2997,6.19,798.79,1817.74,16.98
2023-09-11,NYPD,1. Critical,1254,5.55,294.53,582.04,4.79
2023-09-11,EMS,2. Non-Life Threatening Med Emergencies,12814,6.33,540.29,1286.05,12.43
2023-09-11,FDNY,4. Non-Medical Emergencies,2852,6.9,258.92,605.03,5.77
2023-09-11,FDNY,1. Structural Fires,210,5.35,98.03,304.69,3.44
2023-09-11,NYPD (Non-CIP),Police Officer/Security Holding Suspect,123,8.59,755.01,2205.99,24.18
2023-09-11,FDNY,3. Medical Emergencies,3528,6.53,323.9,697.73,6.23
2023-09-11,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,124,7.64,499.23,3051.4,42.54
2023-09-04,NYPD,2. Serious,2957,6.0,369.0,844.07,7.92
2023-09-04,NYPD (Non-CIP),Dispute,5313,5.82,1372.06,4786.83,56.91
2023-09-04,NYPD,3. Non-Critical,853,6.66,771.29,2011.79,20.67
2023-09-04,EMS,1. Life Threating Med Emergencies,10868,7.16,236.06,673.57,7.29
2023-09-04,NYPD (Non-CIP),Disorderly Person/Group/Noise,1632,6.19,1023.61,3764.32,45.68
2023-09-04,NYPD (Non-CIP),Possible Crimes,6251,6.25,1188.45,4819.83,60.52
2023-09-04,FDNY,4. Non-Medical Emergencies,3070,6.47,234.69,581.01,5.77
2023-09-04,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,122,7.18,647.03,3708.91,51.03
2023-09-04,NYPD (Non-CIP),Other Crimes (In Progress),2954,6.69,802.55,1851.4,17.48
2023-09-04,NYPD (Non-CIP),Past Crime,4348,7.62,1454.6,6872.89,90.3
2023-09-04,EMS,2. Non-Life Threatening Med Emergencies,13356,7.02,580.74,1321.35,12.34
2023-09-04,NYPD (Non-CIP),Alarms,2475,6.07,1031.45,3682.48,44.18
2023-09-04,NYPD (Non-CIP),Police Officer/Security Holding Suspect,117,8.62,784.34,2225.01,24.01
2023-09-04,NYPD,1. Critical,1248,5.85,295.28,602.08,5.11
2023-09-04,NYPD (Non-CIP),Vehicle Accident,283,8.81,1749.05,5971.31,70.37
2023-09-04,FDNY,1. Structural Fires,212,6.96,98.89,295.99,3.28
2023-09-04,FDNY,2. Non-Structural Fires,178,7.22,165.82,427.49,4.36
2023-09-04,FDNY,3. Medical Emergencies,3699,6.93,366.3,733.21,6.12
2023-08-28,FDNY,2. Non-Structural Fires,140,6.04,104.88,361.86,4.28
2023-08-28,EMS,2. Non-Life Threatening Med Emergencies,12904,5.26,363.75,1019.63,10.93
2023-08-28,NYPD (Non-CIP),Possible Crimes,6401,4.96,1043.77,4418.87,56.25
2023-08-28,NYPD (Non-CIP),Vehicle Accident,273,5.47,1511.65,5372.82,64.35
2023-08-28,NYPD,1. Critical,1227,5.03,261.24,539.96,4.65
2023-08-28,NYPD,2. Serious,2985,5.11,323.64,808.34,8.08
2023-08-28,NYPD (Non-CIP),Past Crime,4359,5.47,1374.17,6598.92,87.08
2023-08-28,NYPD (Non-CIP),Police Officer/Security Holding Suspect,120,5.97,657.13,1915.7,20.98
2023-08-28,EMS,1. Life Threating Med Emergencies,10153,5.38,205.26,616.06,6.85
2023-08-28,FDNY,3. Medical Emergencies,3406,5.6,334.24,691.15,5.95
2023-08-28,FDNY,4. Non-Medical Emergencies,2610,5.45,208.27,541.64,5.56
2023-08-28,NYPD (Non-CIP),Alarms,2619,4.89,940.3,3369.0,40.48
2023-08-28,FDNY,1. Structural Fires,210,4.91,100.14,295.15,3.25
2023-08-28,NYPD,3. Non-Critical,887,5.23,777.42,2002.1,20.41
2023-08-28,NYPD (Non-CIP),Disorderly Person/Group/Noise,1788,5.19,942.33,3620.57,44.64
2023-08-28,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,134,5.93,507.87,3146.13,43.97
2023-08-28,NYPD (Non-CIP),Dispute,5257,5.14,1330.22,4558.13,53.8
2023-08-28,NYPD (Non-CIP),Other Crimes (In Progress),2932,5.15,779.23,1785.2,16.77
2023-08-21,NYPD,1. Critical,1306,5.14,290.6,591.11,5.01
2023-08-21,NYPD,2. Serious,2919,5.18,354.95,838.02,8.05
2023-08-21,EMS,1. Life Threating Med Emergencies,9807,5.94,221.39,635.11,6.9
2023-08-21,NYPD (Non-CIP),Possible Crimes,6277,5.39,1154.0,4635.93,58.03
2023-08-21,NYPD,3. Non-Critical,874,5.64,792.74,1916.99,18.74
2023-08-21,NYPD (Non-CIP),Police Officer/Security Holding Suspect,135,5.79,806.9,1830.81,17.07
2023-08-21,NYPD (Non-CIP),Vehicle Accident,277,6.55,1618.79,5565.9,65.79
2023-08-21,FDNY,4. Non-Medical Emergencies,2736,5.59,213.0,547.1,5.57
2023-08-21,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,121,6.0,895.53,4746.56,64.18
2023-08-21,NYPD (Non-CIP),Disorderly Person/Group/Noise,1751,5.67,1018.99,3767.35,45.81
2023-08-21,EMS,2. Non-Life Threatening Med Emergencies,13017,5.89,458.84,1121.25,11.04
2023-08-21,FDNY,2. Non-Structural Fires,137,5.82,103.99,387.52,4.73
2023-08-21,FDNY,3. Medical Emergencies,3248,5.9,347.58,717.18,6.16
2023-08-21,NYPD (Non-CIP),Other Crimes (In Progress),2998,5.63,805.48,1854.15,17.48
2023-08-21,FDNY,1. Structural Fires,232,5.1,99.76,299.9,3.34
2023-08-21,NYPD (Non-CIP),Past Crime,4419,6.35,1540.97,6876.61,88.93
2023-08-21,NYPD (Non-CIP),Alarms,2587,4.99,986.1,3464.6,41.31
2023-08-21,NYPD (Non-CIP),Dispute,4941,5.54,1374.41,4765.13,56.51
2023-08-14,NYPD (Non-CIP),Past Crime,4392,5.45,1410.08,6778.2,89.47
2023-08-14,NYPD (Non-CIP),Disorderly Person/Group/Noise,1777,4.99,966.68,3628.63,44.37
2023-08-14,NYPD (Non-CIP),Vehicle Accident,278,5.97,1039.78,4380.97,55.69
2023-08-14,NYPD (Non-CIP),Other Crimes (In Progress),2947,5.08,742.85,1759.39,16.94
2023-08-14,NYPD,1. Critical,1287,4.7,308.41,584.08,4.59
2023-08-14,NYPD (Non-CIP),Possible Crimes,6396,4.92,1111.0,4492.38,56.36
2023-08-14,NYPD (Non-CIP),Police Officer/Security Holding Suspect,114,6.84,683.96,2159.88,24.6
2023-08-14,NYPD (Non-CIP),Dispute,5090,5.08,1315.12,4592.71,54.63
2023-08-14,FDNY,3. Medical Emergencies,3393,5.34,348.1,714.34,6.1
2023-08-14,NYPD,3. Non-Critical,785,4.96,805.84,1824.41,16.98
2023-08-14,NYPD,2. Serious,3022,4.8,351.22,832.8,8.03
2023-08-14,FDNY,4. Non-Medical Emergencies,2718,5.17,278.63,618.44,5.66
2023-08-14,EMS,2. Non-Life Threatening Med Emergencies,13106,5.25,427.72,1115.97,11.47
2023-08-14,FDNY,1. Structural Fires,219,5.01,95.32,302.46,3.45
2023-08-14,NYPD (Non-CIP),Alarms,2556,4.61,964.11,3500.33,42.27
2023-08-14,FDNY,2. Non-Structural Fires,142,4.61,129.06,381.54,4.21
2023-08-14,EMS,1. Life Threating Med Emergencies,10212,5.35,215.75,632.17,6.94
2023-08-14,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,114,5.24,689.74,4111.55,57.03
2023-08-07,FDNY,2. Non-Structural Fires,124,5.55,105.07,393.26,4.8
2023-08-07,FDNY,3. Medical Emergencies,3393,5.73,320.68,679.12,5.97
2023-08-07,NYPD (Non-CIP),Disorderly Person/Group/Noise,1727,5.36,989.78,3651.21,44.36
2023-08-07,EMS,2. Non-Life Threatening Med Emergencies,13388,5.71,376.03,1030.85,10.91
2023-08-07,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,116,5.89,522.97,3388.91,47.77
2023-08-07,NYPD,3. Non-Critical,890,5.81,816.09,2058.23,20.7
2023-08-07,NYPD,1. Critical,1156,4.96,304.65,599.2,4.91
2023-08-07,NYPD (Non-CIP),Past Crime,4499,5.96,1372.88,6405.6,83.88
2023-08-07,NYPD,2. Serious,2975,5.37,370.83,887.69,8.61
2023-08-07,FDNY,4. Non-Medical Emergencies,2727,5.68,219.34,551.88,5.54
2023-08-07,FDNY,1. Structural Fires,215,6.51,101.17,307.62,3.44
2023-08-07,EMS,1. Life Threating Med Emergencies,10143,5.81,206.31,607.98,6.69
2023-08-07,NYPD (Non-CIP),Vehicle Accident,294,5.68,1533.77,5029.23,58.26
2023-08-07,NYPD (Non-CIP),Dispute,5034,5.14,1411.15,4723.43,55.2
2023-08-07,NYPD (Non-CIP),Alarms,2470,5.05,960.99,3426.39,41.09
2023-08-07,NYPD (Non-CIP),Shot Spotter,1,2.0,237.0,481.0,4.07
2023-08-07,NYPD (Non-CIP),Police Officer/Security Holding Suspect,127,6.43,562.76,1640.06,17.95
2023-08-07,NYPD (Non-CIP),Other Crimes (In Progress),2851,5.51,846.75,1838.1,16.52
2023-08-07,NYPD (Non-CIP),Possible Crimes,6500,5.38,1112.54,4530.22,56.96
2023-07-31,NYPD (Non-CIP),Past Crime,4398,7.62,1406.85,6752.04,89.09
2023-07-31,EMS,1. Life Threating Med Emergencies,10132,7.07,209.18,614.02,6.75
2023-07-31,NYPD (Non-CIP),Investigate/Possible Crime,1,2.0,109.0,110.0,0.02
2023-07-31,NYPD (Non-CIP),Alarms,2344,5.89,963.12,3585.3,43.7
2023-07-31,FDNY,3. Medical Emergencies,3344,6.85,313.79,665.28,5.86
2023-07-31,NYPD (Non-CIP),Police Officer/Security Holding Suspect,116,9.16,649.41,2133.9,24.74
2023-07-31,NYPD (Non-CIP),Other Crimes (In Progress),2900,6.59,844.86,1862.42,16.96
2023-07-31,NYPD (Non-CIP),Disorderly Person/Group/Noise,1730,6.73,1008.14,3806.98,46.65
2023-07-31,NYPD (Non-CIP),Vehicle Accident,254,6.57,1651.33,5671.82,67.01
2023-07-31,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,109,8.07,701.08,3312.34,43.52
2023-07-31,NYPD,3. Non-Critical,875,6.33,813.11,2115.59,21.71
2023-07-31,NYPD,1. Critical,1106,5.92,282.93,599.58,5.28
2023-07-31,FDNY,4. Non-Medical Emergencies,2501,7.16,210.11,553.89,5.73
2023-07-31,NYPD (Non-CIP),Possible Crimes,6052,6.28,1161.48,4729.84,59.47
2023-07-31,FDNY,2. Non-Structural Fires,183,8.88,120.1,397.33,4.62
2023-07-31,NYPD,2. Serious,2893,6.25,354.93,891.11,8.94
2023-07-31,EMS,2. Non-Life Threatening Med Emergencies,13283,6.94,357.65,995.5,10.63
2023-07-31,FDNY,1. Structural Fires,225,6.88,95.94,291.6,3.26
2023-07-31,NYPD (Non-CIP),Dispute,5039,6.37,1392.46,4628.08,53.93
2023-07-24,NYPD (Non-CIP),Possible Crimes,6590,6.41,1183.23,4689.04,58.43
2023-07-24,NYPD (Non-CIP),Other Crimes (In Progress),2992,7.08,813.77,1896.74,18.05
2023-07-24,NYPD (Non-CIP),Hazardous Materials/Suspicious Letters/Packages/Substances/Substances,110,7.47,973.83,3605.07,43.85
2023-07-24,FDNY,2. Non-Structural Fires,146,7.06,104.64,396.05,4.86
2023-07-24,NYPD (Non-CIP),Vehicle Accident,257,7.03,1560.8,5621.71,67.68
2023-07-24,NYPD (Non-CIP),Police Officer/Security Holding Suspect,125,7.76,888.41,2348.75,24.34
2023-07-24,NYPD (Non-CIP),Disorderly Person/Group/Noise,1664,6.46,1067.2,3806.72,45.66
2023-07-24,NYPD,3. Non-Critical,877,7.04,808.37,2035.25,20.45
2023-07-24,FDNY,1. Structural Fires,212,7.02,101.07,301.89,3.35
2023-07-24,NYPD (Non-CIP),Alarms,2518,5.88,995.11,3650.66,44.26
2023-07-24,NYPD (Non-CIP),Dispute,5088,6.64,1519.87,4784.18,54.41
2023-07-24,NYPD,2. Serious,3031,6.59,373.81,899.42,8.76
2023-07-24,FDNY,4. Non-Medical Emergencies,2952,7.31,220.34,566.63,5.77
2023-07-24,EMS,1. Life Threating Med Emergencies,10440,7.35,216.94,631.24,6.9
2023-07-24,FDNY,3. Medical Emergencies,3606,6.97,333.79,688.26,5.91
2023-07-24,EMS,2. Non-Life Threatening Med Emergencies,13246,7.36,402.52,1070.9,11.14
2023-07-24,NYPD (Non-CIP),Past Crime,4471,7.78,1540.86,6870.11,88.82
2023-07-24,NYPD,1. Critical,1217,6.35,285.32,563.05,4.63
2023-07-17,NYPD,1. Critical,1252,4.86,290.8,554.1,4.39
2023-07-17,NYPD,3. Non-Critical,852,5.45,734.57,1776.98,17.37
2023-07-17,FDNY,3. Medical Emergencies,3484,5.49,311.14,673.32,6.04
2023-07-17,NYPD (Non-CIP),Past Crime,4438,5.58,1470.87,6729.33,87.64
2023-07-17,NYPD (Non-CIP),Alarms,2494,4.89,924.95,3371.09,40.77
